"","Site","sdate","Year","Yearf","Month","DOY","Precip","lPrecip","wPrecip","wlPrecip","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"16217","S03",2016-07-01,2016,"2016","Jul",183,18,2.944439,246.8758,7.155872,0,5.446737,5.225747,1.386294,0,0,0,0,3.178054,0,310.9208,0.316,0.2745968,8.28,83.45,NA,1129.15,16.0935
"16218","S03",2016-07-02,2016,"2016","Jul",184,0,0,209.431,7.739007,2.944439,0,5.446737,5.225747,1.386294,0,0,0,0,3.178054,237.4024,0.3125,0.2719337,7.9,79.95,NA,870.1,15.8075
"16219","S03",2016-07-03,2016,"2016","Jul",185,0,0,167.5448,6.191206,0,2.944439,0,5.446737,5.225747,1.386294,0,0,0,0,200.0401,0.3075,0.2681169,8.26,80.4,NA,738.45,14.7085
"16220","S03",2016-07-04,2016,"2016","Jul",186,0,0,134.0359,4.952965,0,0,2.944439,0,5.446737,5.225747,1.386294,0,0,0,183.8067,0.309,0.2692635,7.98,78.95,NA,681.25,15.2345
"16221","S03",2016-07-05,2016,"2016","Jul",187,0,0,107.2287,3.962372,0,0,0,2.944439,0,5.446737,5.225747,1.386294,0,0,172.1993,0.309,0.2692635,7.78,77.65,NA,640.35,15.33
"16222","S03",2016-07-06,2016,"2016","Jul",188,0,0,85.78295,3.169897,0,0,0,0,2.944439,0,5.446737,5.225747,1.386294,0,164.6077,0.308,0.2684993,7.6,76.1,NA,613.6,15.5685
"16223","S03",2016-07-07,2016,"2016","Jul",189,3,1.386294,68.30424,2.387066,0,0,0,0,0,2.944439,0,5.446737,5.225747,1.386294,167.6728,0.309,0.2692635,7.61,75.05,NA,624.4,14.7565
"16224","S03",2016-07-08,2016,"2016","Jul",190,0,0,37.17917,2.457578,1.386294,0,0,0,0,0,2.944439,0,5.446737,5.225747,169.1059,0.31,0.2700271,7.655,74.25,NA,629.45,14.182
"16225","S03",2016-07-09,2016,"2016","Jul",191,91,4.521789,4.939899,1.381223,0,1.386294,0,0,0,0,0,2.944439,0,5.446737,172.0149,0.316,0.2745968,7.565,72.2,NA,639.7,13.1245
"16226","S03",2016-07-10,2016,"2016","Jul",192,56,4.043051,76.75192,4.722409,4.521789,0,1.386294,0,0,0,0,0,2.944439,0,246.0866,0.344,0.2956502,6.96,68.75,NA,900.7,14.948
"16227","S03",2016-07-11,2016,"2016","Jul",193,0,0,104.2688,6.696212,4.043051,4.521789,0,1.386294,0,0,0,0,0,2.944439,225.4828,0.311,0.2707902,7.055,68.5,NA,828.1,14.373
"16228","S03",2016-07-12,2016,"2016","Jul",194,0,0,83.41504,5.356969,0,4.043051,4.521789,0,1.386294,0,0,0,0,0,181.7208,0.308,0.2684993,6.935,67.85,NA,673.9,14.9475
"16229","S03",2016-07-13,2016,"2016","Jul",195,0,0,66.73203,4.285576,0,0,4.043051,4.521789,0,1.386294,0,0,0,0,160.7906,0.308,0.2684993,6.785,66.95,NA,600.15,15.33
"16230","S03",2016-07-14,2016,"2016","Jul",196,109,4.70048,53.38563,3.42846,0,0,0,4.043051,4.521789,0,1.386294,0,0,0,141.8753,0.307,0.2677344,6.37,65.05,NA,533.5,16.189
"16231","S03",2016-07-15,2016,"2016","Jul",197,0,0,129.9085,6.503153,4.70048,0,0,0,4.043051,4.521789,0,1.386294,0,0,204.7086,0.3315,0.2863061,5.21,56.7,NA,754.9,19.044
"16232","S03",2016-07-16,2016,"2016","Jul",198,0,0,103.9268,5.202522,0,4.70048,0,0,0,4.043051,4.521789,0,1.386294,0,206.1276,0.309,0.2692635,NA,NA,NA,759.9,17.3315
"16233","S03",2016-07-17,2016,"2016","Jul",199,48,3.89182,82.81932,4.013165,0,0,4.70048,0,0,0,4.043051,4.521789,0,1.386294,172.0433,0.318,0.2761154,NA,NA,NA,639.8,17.094
"16234","S03",2016-07-18,2016,"2016","Jul",200,0,0,104.6555,6.323989,3.89182,0,0,4.70048,0,0,0,4.043051,4.521789,0,186.361,0.31,0.2700271,NA,NA,NA,690.25,16.5225
"16235","S03",2016-07-19,2016,"2016","Jul",201,0,0,73.95331,4.573668,0,3.89182,0,0,4.70048,0,0,0,4.043051,4.521789,166.5943,0.308,0.2684993,NA,NA,NA,620.6,15.903
"16236","S03",2016-07-20,2016,"2016","Jul",202,0,0,53.1497,3.224815,0,0,3.89182,0,0,4.70048,0,0,0,4.043051,148.1189,0.306,0.266969,NA,NA,NA,555.5,15.0435
"16237","S03",2016-07-21,2016,"2016","Jul",203,0,0,42.51976,2.579852,0,0,0,3.89182,0,0,4.70048,0,0,0,139.5055,0.307,0.2677344,8.23,85.9,NA,525.15,15.3775
"16238","S03",2016-07-22,2016,"2016","Jul",204,0,0,34.01581,2.063881,0,0,0,0,3.89182,0,0,4.70048,0,0,141.0949,0.306,0.266969,8.35,84.1,NA,530.75,15.9985
"16239","S03",2016-07-23,2016,"2016","Jul",205,3,1.386294,27.21264,1.651105,0,0,0,0,0,3.89182,0,0,4.70048,0,139.4346,0.306,0.266969,8.065,82.7,NA,524.9,16.951
"16240","S03",2016-07-24,2016,"2016","Jul",206,0,0,12.46633,1.925209,1.386294,0,0,0,0,0,3.89182,0,0,4.70048,136.5683,0.306,0.266969,8.3,82.95,NA,514.8,15.8555
"16241","S03",2016-07-25,2016,"2016","Jul",207,94,4.553877,9.973064,1.540167,0,1.386294,0,0,0,0,0,3.89182,0,0,134.7378,0.307,0.2677344,8.345,83.55,NA,508.35,15.6645
"16242","S03",2016-07-26,2016,"2016","Jul",208,0,0,83.17845,4.875236,4.553877,0,1.386294,0,0,0,0,0,3.89182,0,186.361,0.313,0.2723146,7.16,76.45,NA,690.25,18.616
"16243","S03",2016-07-27,2016,"2016","Jul",209,0,0,61.3888,3.482307,0,4.553877,0,1.386294,0,0,0,0,0,3.89182,140.7685,0.306,0.266969,7.815,80.1,NA,529.6,16.951
"16244","S03",2016-07-28,2016,"2016","Jul",210,0,0,49.11104,2.785846,0,0,4.553877,0,1.386294,0,0,0,0,0,128.0401,0.306,0.266969,8,80.9,NA,484.75,16.332
"16245","S03",2016-07-29,2016,"2016","Jul",211,0,0,39.28883,2.228677,0,0,0,4.553877,0,1.386294,0,0,0,0,128.48,0.307,0.2677344,8.04,81.1,NA,486.3,15.76
"16246","S03",2016-07-30,2016,"2016","Jul",212,0,0,31.43107,1.782941,0,0,0,0,4.553877,0,1.386294,0,0,0,127.3589,0.3065,0.2673518,8.12,80.6,NA,482.35,15.6165
"16247","S03",2016-07-31,2016,"2016","Jul",213,10,2.397895,25.14485,1.426353,0,0,0,0,0,4.553877,0,1.386294,0,0,122.8182,0.308,0.2684993,8.175,79.85,NA,466.35,14.421
"16248","S03",2016-08-01,2016,"2016","Aug",214,15,2.772589,28.11588,3.059399,2.397895,0,0,0,0,0,4.553877,0,1.386294,0,148.1899,0.308,0.2684993,8.125,78.45,NA,555.75,14.2775
"16249","S03",2016-08-02,2016,"2016","Aug",215,0,0,34.17058,4.516738,2.772589,2.397895,0,0,0,0,0,4.553877,0,1.386294,141.0807,0.308,0.2684993,7.75,76.9,NA,530.7,14.804
"16250","S03",2016-08-03,2016,"2016","Aug",216,0,0,27.33647,3.61339,0,2.772589,2.397895,0,0,0,0,0,4.553877,0,120.8599,0.306,0.266969,8.03,78.35,NA,459.45,15.1865
"16251","S03",2016-08-04,2016,"2016","Aug",217,0,0,11.776,2.401743,0,0,2.772589,2.397895,0,0,0,0,0,4.553877,113.2399,0.305,0.266203,7.92,78.05,NA,432.6,15.473
"16252","S03",2016-08-05,2016,"2016","Aug",218,0,0,9.4208,1.921395,0,0,0,2.772589,2.397895,0,0,0,0,0,113.4811,0.306,0.266969,7.79,77.8,NA,433.45,15.8555
"16253","S03",2016-08-06,2016,"2016","Aug",219,0,0,7.53664,1.537116,0,0,0,0,2.772589,2.397895,0,0,0,0,116.3049,0.305,0.266203,7.595,77.2,NA,443.4,16.1415
"16254","S03",2016-08-07,2016,"2016","Aug",220,0,0,6.029312,1.229693,0,0,0,0,0,2.772589,2.397895,0,0,0,108.6849,0.305,0.266203,7.65,77.1,NA,416.55,15.903
"16255","S03",2016-08-08,2016,"2016","Aug",221,0,0,4.82345,0.9837541,0,0,0,0,0,0,2.772589,2.397895,0,0,102.3419,0.303,0.2646693,7.75,76.75,NA,394.2,15.473
"16256","S03",2016-08-09,2016,"2016","Aug",222,0,0,3.85876,0.7870033,0,0,0,0,0,0,0,2.772589,2.397895,0,100.6817,0.304,0.2654365,7.88,76.45,NA,388.35,15.091
"16257","S03",2016-08-10,2016,"2016","Aug",223,25,3.258097,2.013266,0.3721306,0,0,0,0,0,0,0,0,2.772589,2.397895,104.1583,0.308,0.2684993,7.68,74.75,NA,400.6,14.325
"16258","S03",2016-08-11,2016,"2016","Aug",224,0,0,20,2.606477,3.258097,0,0,0,0,0,0,0,0,2.772589,129.5867,0.306,0.266969,7.28,72.55,NA,490.2,15.0435
"16259","S03",2016-08-12,2016,"2016","Aug",225,86,4.465908,16,2.085182,0,3.258097,0,0,0,0,0,0,0,0,113.0838,0.307,0.2677344,7.135,73.05,NA,432.05,17.189
"16260","S03",2016-08-13,2016,"2016","Aug",226,51,3.951244,81.6,5.240872,4.465908,0,3.258097,0,0,0,0,0,0,0,156.7748,0.314,0.2730759,6.69,69.1,NA,586,16.903
"16261","S03",2016-08-14,2016,"2016","Aug",227,0,0,106.08,7.353693,3.951244,4.465908,0,3.258097,0,0,0,0,0,0,161.1311,0.313,0.2723146,6.53,68.7,NA,601.35,17.284
"16262","S03",2016-08-15,2016,"2016","Aug",228,0,0,84.864,5.882954,0,3.951244,4.465908,0,3.258097,0,0,0,0,0,126.1954,0.3065,0.2673518,6.945,71.5,NA,478.25,17.3315
"16263","S03",2016-08-16,2016,"2016","Aug",229,114,4.744932,67.8912,4.706363,0,0,3.951244,4.465908,0,3.258097,0,0,0,0,108.2024,0.306,0.266969,7.36,72.95,NA,414.85,15.664
"16264","S03",2016-08-17,2016,"2016","Aug",230,0,0,145.513,7.561036,4.744932,0,0,3.951244,4.465908,0,3.258097,0,0,0,193.7823,0.318,0.2761154,6.435,68.7,NA,716.4,18.616
"16265","S03",2016-08-18,2016,"2016","Aug",231,0,0,116.4104,6.048829,0,4.744932,0,0,3.951244,4.465908,0,3.258097,0,0,155.4977,0.307,0.2677344,6.975,70.45,NA,581.5,16.475
"16266","S03",2016-08-19,2016,"2016","Aug",232,0,0,93.12829,4.839063,0,0,4.744932,0,0,3.951244,4.465908,0,3.258097,0,124.9467,0.3055,0.2665861,6.965,70.6,NA,473.85,16.332
"16267","S03",2016-08-20,2016,"2016","Aug",233,0,0,71.81828,3.521415,0,0,0,4.744932,0,0,3.951244,4.465908,0,3.258097,106.9537,0.306,0.266969,7.215,71.55,NA,410.45,15.6645
"16268","S03",2016-08-21,2016,"2016","Aug",234,3,1.386294,57.45462,2.817132,0,0,0,0,4.744932,0,0,3.951244,4.465908,0,105.3644,0.306,0.266969,7.155,71.35,NA,404.85,15.6645
"16269","S03",2016-08-22,2016,"2016","Aug",235,175,5.170484,39.12952,2.883218,1.386294,0,0,0,0,4.744932,0,0,3.951244,4.465908,197.046,0.3445,0.2960222,6.345,68.95,NA,727.9,19.472
"16270","S03",2016-08-23,2016,"2016","Aug",236,0,0,165.8275,6.0187,5.170484,1.386294,0,0,0,0,4.744932,0,0,3.951244,178.2301,0.311,0.2707902,6.835,68.55,NA,661.6,16.332
"16271","S03",2016-08-24,2016,"2016","Aug",237,0,0,132.662,4.81496,0,5.170484,1.386294,0,0,0,0,4.744932,0,0,139.7468,0.308,0.2684993,6.995,69.25,NA,526,15.712
"16272","S03",2016-08-25,2016,"2016","Aug",238,0,0,106.1296,3.851968,0,0,5.170484,1.386294,0,0,0,0,4.744932,0,123.1728,0.306,0.266969,6.99,69.7,NA,467.6,15.9505
"16273","S03",2016-08-26,2016,"2016","Aug",239,13,2.639057,72.66304,2.572091,0,0,0,5.170484,1.386294,0,0,0,0,4.744932,119.2565,0.3065,0.2673518,6.815,69,NA,453.8,15.9985
"16274","S03",2016-08-27,2016,"2016","Aug",240,0,0,68.53043,4.168919,2.639057,0,0,0,5.170484,1.386294,0,0,0,0,111.9486,0.304,0.2654365,6.75,67.75,NA,428.05,16.3795
"16275","S03",2016-08-28,2016,"2016","Aug",241,0,0,54.82435,3.335135,0,2.639057,0,0,0,5.170484,1.386294,0,0,0,106.897,0.304,0.2654365,7.02,68.85,NA,410.25,15.5685
"16276","S03",2016-08-29,2016,"2016","Aug",242,0,0,43.85948,2.668108,0,0,2.639057,0,0,0,5.170484,1.386294,0,0,107.6206,0.3045,0.2658198,6.84,68.3,NA,412.8,16.046
"16277","S03",2016-08-30,2016,"2016","Aug",243,0,0,35.08758,2.134486,0,0,0,2.639057,0,0,0,5.170484,1.386294,0,99.64586,0.3045,0.2658198,7.015,68.45,NA,384.7,15.2825
"16278","S03",2016-08-31,2016,"2016","Aug",244,0,0,27.74794,1.558737,0,0,0,0,2.639057,0,0,0,5.170484,1.386294,103.1933,0.303,0.2646693,6.98,68.55,NA,397.2,14.852
"16279","S03",2016-09-01,2016,"2016","Sep",245,0,0,3.407872,0.691813,0,0,0,0,0,2.639057,0,0,0,5.170484,107.72,0.306,0.266969,6.885,67.9,NA,413.15,15.0435
"16280","S03",2016-09-02,2016,"2016","Sep",246,0,0,2.726298,0.5534504,0,0,0,0,0,0,2.639057,0,0,0,102.1717,0.308,0.2684993,6.9,67.7,NA,393.6,14.9
"16281","S03",2016-09-03,2016,"2016","Sep",247,0,0,2.181038,0.4427603,0,0,0,0,0,0,0,2.639057,0,0,96.53825,0.323,0.2799019,7.185,68.75,NA,373.75,14.2295
"16282","S03",2016-09-04,2016,"2016","Sep",248,0,0,1.74483,0.3542083,0,0,0,0,0,0,0,0,2.639057,0,92.38058,0.3225,0.2795239,7.305,69.25,NA,359.1,13.942
"16283","S03",2016-09-05,2016,"2016","Sep",249,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639057,93.00494,0.321,0.278389,7.395,69.95,NA,361.3,13.702
"16284","S03",2016-09-06,2016,"2016","Sep",250,5,1.791759,0,0,0,0,0,0,0,0,0,0,0,0,94.09757,0.321,0.278389,7.245,70.15,NA,365.15,14.373
"16285","S03",2016-09-07,2016,"2016","Sep",251,13,2.639057,4,1.433408,1.791759,0,0,0,0,0,0,0,0,0,106.2442,0.322,0.2791457,7.24,70.05,NA,407.95,14.23
"16286","S03",2016-09-08,2016,"2016","Sep",252,0,0,13.6,3.257972,2.639057,1.791759,0,0,0,0,0,0,0,0,116.4611,0.321,0.278389,7.055,69.95,NA,443.95,14.613
"16287","S03",2016-09-09,2016,"2016","Sep",253,0,0,10.88,2.606378,0,2.639057,1.791759,0,0,0,0,0,0,0,109.6072,0.322,0.2791457,7.04,70.25,NA,419.8,15.139
"16288","S03",2016-09-10,2016,"2016","Sep",254,0,0,8.704,2.085102,0,0,2.639057,1.791759,0,0,0,0,0,0,99.24854,0.322,0.2791457,7.205,71.1,NA,383.3,15.4255
"16289","S03",2016-09-11,2016,"2016","Sep",255,41,3.73767,6.9632,1.668082,0,0,0,2.639057,1.791759,0,0,0,0,0,119.7105,0.3305,0.2855548,6.99,70.65,NA,455.4,15.4735
"16290","S03",2016-09-12,2016,"2016","Sep",256,0,0,38.37056,4.324601,3.73767,0,0,0,2.639057,1.791759,0,0,0,0,116.9293,0.323,0.2799019,7.33,69.95,NA,445.6,14.086
"16291","S03",2016-09-13,2016,"2016","Sep",257,0,0,30.69645,3.459681,0,3.73767,0,0,0,2.639057,1.791759,0,0,0,90.86225,0.3225,0.2795239,7.52,71.65,NA,353.75,13.702
"16292","S03",2016-09-14,2016,"2016","Sep",258,0,0,24.55716,2.767745,0,0,3.73767,0,0,0,2.639057,1.791759,0,0,110.3877,0.327,0.2829208,7.13,70.4,NA,422.55,14.9955
"16293","S03",2016-09-15,2016,"2016","Sep",259,0,0,19.64573,2.214196,0,0,0,3.73767,0,0,0,2.639057,1.791759,0,86.80391,0.321,0.278389,7.545,71.8,NA,339.45,13.75
"16294","S03",2016-09-16,2016,"2016","Sep",260,0,0,15.17971,1.578968,0,0,0,0,3.73767,0,0,0,2.639057,1.791759,87.14447,0.32,0.2776317,7.845,72.55,NA,340.65,12.7865
"16295","S03",2016-09-17,2016,"2016","Sep",261,0,0,10.7479,0.9798077,0,0,0,0,0,3.73767,0,0,0,2.639057,87.71207,0.321,0.278389,7.7,72.55,NA,342.65,13.558
"16296","S03",2016-09-18,2016,"2016","Sep",262,28,3.367296,8.598323,0.7838461,0,0,0,0,0,0,3.73767,0,0,0,142.7267,0.3265,0.2825439,7.22,71.7,NA,536.5,14.421
"16297","S03",2016-09-19,2016,"2016","Sep",263,58,4.077537,29.27866,3.320914,3.367296,0,0,0,0,0,0,3.73767,0,0,143.7767,0.3345,0.2885567,7.02,71,NA,540.2,16.141
"16298","S03",2016-09-20,2016,"2016","Sep",264,0,0,69.82293,5.918761,4.077537,3.367296,0,0,0,0,0,0,3.73767,0,132.6093,0.324,0.2806575,7.285,72.55,NA,500.85,15.378
"16299","S03",2016-09-21,2016,"2016","Sep",265,0,0,51.456,4.333679,0,4.077537,3.367296,0,0,0,0,0,0,3.73767,109.5647,0.321,0.278389,7.525,73.7,NA,419.65,15.139
"16300","S03",2016-09-22,2016,"2016","Sep",266,0,0,41.1648,3.466944,0,0,4.077537,3.367296,0,0,0,0,0,0,94.38137,0.32,0.2776317,7.685,74.55,NA,366.15,14.661
"16301","S03",2016-09-23,2016,"2016","Sep",267,13,2.639057,32.93184,2.773555,0,0,0,4.077537,3.367296,0,0,0,0,0,113.3959,0.324,0.2806575,7.63,74.3,NA,433.15,14.182
"16302","S03",2016-09-24,2016,"2016","Sep",268,0,0,36.74547,4.33009,2.639057,0,0,0,4.077537,3.367296,0,0,0,0,95.92808,0.32,0.2776317,7.91,73.65,NA,371.6,12.594
"16303","S03",2016-09-25,2016,"2016","Sep",269,0,0,29.39638,3.464072,0,2.639057,0,0,0,4.077537,3.367296,0,0,0,88.39319,0.319,0.2768739,8.345,75.6,NA,345.05,11.528
"16304","S03",2016-09-26,2016,"2016","Sep",270,0,0,23.5171,2.771257,0,0,2.639057,0,0,0,4.077537,3.367296,0,0,86.64782,0.32,0.2776317,8.53,76.15,NA,338.9,11.09
"16305","S03",2016-09-27,2016,"2016","Sep",271,61,4.127134,18.81368,2.217006,0,0,0,2.639057,0,0,0,4.077537,3.367296,0,156.4201,0.33,0.2851789,7.585,74.95,NA,584.75,13.846
"16306","S03",2016-09-28,2016,"2016","Sep",272,0,0,60.84447,4.713752,4.127134,0,0,0,2.639057,0,0,0,4.077537,3.367296,121.3282,0.322,0.2791457,8.14,75.55,NA,461.1,12.69
"16307","S03",2016-09-29,2016,"2016","Sep",273,0,0,42.44787,3.333179,0,4.127134,0,0,0,2.639057,0,0,0,4.077537,103.3069,0.319,0.2768739,8.425,76.25,NA,397.6,12.0615
"16308","S03",2016-09-30,2016,"2016","Sep",274,0,0,33.9583,2.666543,0,0,4.127134,0,0,0,2.639057,0,0,0,95.10506,0.32,0.2776317,8.72,77.5,NA,368.7,11.334
"16309","S03",2016-10-01,2016,"2016","Oct",275,84,4.442651,27.16664,2.133235,0,0,0,4.127134,0,0,0,2.639057,0,0,94.01243,0.319,0.2768739,8.685,77.85,NA,364.85,11.431
"16310","S03",2016-10-02,2016,"2016","Oct",276,5,1.791759,88.93331,5.260709,4.442651,0,0,0,4.127134,0,0,0,2.639057,0,155.3983,0.3315,0.2863061,8.215,76.8,NA,581.15,12.3525
"16311","S03",2016-10-03,2016,"2016","Oct",277,0,0,73.75078,5.358608,1.791759,4.442651,0,0,0,4.127134,0,0,0,2.639057,130.0125,0.322,0.2791457,8.305,77.5,NA,491.7,12.3525
"16312","S03",2016-10-04,2016,"2016","Oct",278,0,0,59.00063,4.286886,0,1.791759,4.442651,0,0,0,4.127134,0,0,0,109.7776,0.3225,0.2795239,8.505,77.8,NA,420.4,12.3525
"16313","S03",2016-10-05,2016,"2016","Oct",279,0,0,47.2005,3.429509,0,0,1.791759,4.442651,0,0,0,4.127134,0,0,100.6959,0.323,0.2799019,8.945,78.95,NA,388.4,10.944
"16314","S03",2016-10-06,2016,"2016","Oct",280,0,0,37.7604,2.743607,0,0,0,1.791759,4.442651,0,0,0,4.127134,0,98.83703,0.323,0.2799019,9.02,79.45,NA,381.85,10.846
"16315","S03",2016-10-07,2016,"2016","Oct",281,0,0,23.6585,1.751738,0,0,0,0,1.791759,4.442651,0,0,0,4.127134,96.68015,0.324,0.2806575,8.82,79.55,NA,374.25,11.6735
"16316","S03",2016-10-08,2016,"2016","Oct",282,0,0,18.9268,1.40139,0,0,0,0,0,1.791759,4.442651,0,0,0,98.01401,0.328,0.2836741,8.69,79.35,NA,378.95,12.11
"16317","S03",2016-10-09,2016,"2016","Oct",283,206,5.332719,15.14144,1.121112,0,0,0,0,0,0,1.791759,4.442651,0,0,121.683,0.381,0.3228079,8.415,78.8,NA,462.35,12.401
"16318","S03",2016-10-10,2016,"2016","Oct",284,0,0,176.9131,5.163065,5.332719,0,0,0,0,0,0,1.791759,4.442651,0,174.0582,0.348,0.298622,8.7,78.8,NA,646.9,11.3825
"16319","S03",2016-10-11,2016,"2016","Oct",285,0,0,132.5111,3.653426,0,5.332719,0,0,0,0,0,0,1.791759,4.442651,160.4642,0.333,0.287432,9.18,78.8,NA,599,9.9155
"16320","S03",2016-10-12,2016,"2016","Oct",286,0,0,105.472,2.730352,0,0,5.332719,0,0,0,0,0,0,1.791759,138.6258,0.332,0.2866816,8.965,78.6,NA,522.05,10.6995
"16321","S03",2016-10-13,2016,"2016","Oct",287,5,1.791759,84.3776,2.184282,0,0,0,5.332719,0,0,0,0,0,0,127.8698,0.333,0.287432,8.69,77.75,NA,484.15,11.334
"16322","S03",2016-10-14,2016,"2016","Oct",288,0,0,71.50208,3.180833,1.791759,0,0,0,5.332719,0,0,0,0,0,130.651,0.338,0.291176,8.695,76.55,NA,493.95,10.406
"16323","S03",2016-10-15,2016,"2016","Oct",289,0,0,57.20166,2.544666,0,1.791759,0,0,0,5.332719,0,0,0,0,113.3534,0.336,0.2896801,9.455,79,NA,433,8.829
"16324","S03",2016-10-16,2016,"2016","Oct",290,3,1.386294,45.76133,2.035733,0,0,1.791759,0,0,0,5.332719,0,0,0,114.4035,0.337,0.2904283,9.4,79.5,NA,436.7,8.9285
"16325","S03",2016-10-17,2016,"2016","Oct",291,0,0,39.00906,2.737622,1.386294,0,0,1.791759,0,0,0,5.332719,0,0,122.4066,0.342,0.294161,8.305,76.95,NA,464.9,11.722
"16326","S03",2016-10-18,2016,"2016","Oct",292,0,0,31.20725,2.190098,0,1.386294,0,0,1.791759,0,0,0,5.332719,0,114.1197,0.3455,0.2967657,8.56,78.65,NA,435.7,11.431
"16327","S03",2016-10-19,2016,"2016","Oct",293,3,1.386294,2.84672,1.179482,0,0,1.386294,0,0,1.791759,0,0,0,5.332719,138.2711,0.3975,0.3346849,8.56,79.3,NA,520.8,12.11
"16328","S03",2016-10-20,2016,"2016","Oct",294,0,0,4.677376,2.052621,1.386294,0,0,1.386294,0,0,1.791759,0,0,0,111.8351,0.399,0.3357577,9.33,83.6,NA,427.65,11.3825
"16329","S03",2016-10-21,2016,"2016","Oct",295,968,6.876265,3.741901,1.642097,0,1.386294,0,0,1.386294,0,0,1.791759,0,0,175.463,0.4375,0.3629055,9.085,83.95,NA,651.85,12.5455
"16330","S03",2016-10-22,2016,"2016","Oct",296,117,4.770685,777.3935,6.814689,6.876265,0,1.386294,0,0,1.386294,0,0,1.791759,0,318.853,0.5135,0.4144248,9.56,98.15,NA,1157.1,15.473
"16331","S03",2016-10-23,2016,"2016","Oct",297,0,0,714.9779,9.07591,4.770685,6.876265,0,1.386294,0,0,1.386294,0,0,1.791759,394.4998,0.4195,0.3503047,5.465,51,NA,1423.65,11.139
"16332","S03",2016-10-24,2016,"2016","Oct",298,0,0,571.9824,7.260728,0,4.770685,6.876265,0,1.386294,0,0,1.386294,0,0,399.9346,0.398,0.3350426,0.275,2.5,NA,1442.8,9.5215
"16333","S03",2016-10-25,2016,"2016","Oct",299,0,0,457.5859,5.808583,0,0,4.770685,6.876265,0,1.386294,0,0,1.386294,0,361.6926,0.389,0.3285841,0.18,1.55,NA,1308.05,8.581
"16334","S03",2016-10-26,2016,"2016","Oct",300,0,0,365.7466,4.498014,0,0,0,4.770685,6.876265,0,1.386294,0,0,1.386294,330.7016,0.385,0.3257001,0.49,4,NA,1198.85,7.782
"16335","S03",2016-10-27,2016,"2016","Oct",301,91,4.521789,292.5973,3.598411,0,0,0,0,4.770685,6.876265,0,1.386294,0,0,307.3449,0.381,0.3228079,0.43,3.7,NA,1116.55,7.582
"16336","S03",2016-10-28,2016,"2016","Oct",302,569,6.345636,306.8778,6.49616,4.521789,0,0,0,0,4.770685,6.876265,0,1.386294,0,192.4201,0.5845,0.4602689,9.01,78.55,NA,711.6,9.275
"16337","S03",2016-10-29,2016,"2016","Oct",303,61,4.127134,700.3801,10.12458,6.345636,4.521789,0,0,0,0,4.770685,6.876265,0,1.386294,289.2242,0.46,0.3784364,3.015,25.75,NA,1052.7,8.829
"16338","S03",2016-10-30,2016,"2016","Oct",304,13,2.639057,609.1041,11.40138,4.127134,6.345636,4.521789,0,0,0,0,4.770685,6.876265,0,339.7123,0.421,0.3513608,13.435,117.6,NA,1230.6,9.62
"16339","S03",2016-10-31,2016,"2016","Oct",305,0,0,393.7451,10.49401,2.639057,4.127134,6.345636,4.521789,0,0,0,0,4.770685,6.876265,353.9875,0.402,0.3378998,1.49,12.75,NA,1280.9,9.0275
"16340","S03",2016-11-01,2016,"2016","Nov",306,0,0,302.4333,7.882962,0,2.639057,4.127134,6.345636,4.521789,0,0,0,0,4.770685,361.4798,0.391,0.3300229,1.64,13.35,NA,1307.3,7.632
"16341","S03",2016-11-02,2016,"2016","Nov",307,0,0,241.9466,6.306369,0,0,2.639057,4.127134,6.345636,4.521789,0,0,0,0,359.7627,0.388,0.3278639,0.05,0.5,NA,1301.25,9.7185
"16342","S03",2016-11-03,2016,"2016","Nov",308,203,5.31812,193.5573,5.045096,0,0,0,2.639057,4.127134,6.345636,4.521789,0,0,0,356.2862,0.443,0.3667243,15.7,141.6,NA,1289,9.9155
"16343","S03",2016-11-04,2016,"2016","Nov",309,0,0,317.2458,8.290572,5.31812,0,0,0,2.639057,4.127134,6.345636,4.521789,0,0,376.0528,0.425,0.3541718,13.325,117.25,NA,1358.65,9.2255
"16344","S03",2016-11-05,2016,"2016","Nov",310,0,0,253.7967,6.632458,0,5.31812,0,0,0,2.639057,4.127134,6.345636,4.521789,0,382.112,0.397,0.3343271,2.875,24.1,NA,1380,7.5315
"16345","S03",2016-11-06,2016,"2016","Nov",311,0,0,193.2663,4.820443,0,0,5.31812,0,0,0,2.639057,4.127134,6.345636,4.521789,380.4801,0.391,0.3300229,0.89,7.6,NA,1374.25,8.332
"16346","S03",2016-11-07,2016,"2016","Nov",312,0,0,93.51712,3.174997,0,0,0,5.31812,0,0,0,2.639057,4.127134,6.345636,368.6315,0.387,0.3271431,0.6,4.9,NA,1332.5,7.431
"16347","S03",2016-11-08,2016,"2016","Nov",313,0,0,68.26387,2.09685,0,0,0,0,5.31812,0,0,0,2.639057,4.127134,362.8845,0.385,0.3257001,0.65,5.3,NA,1312.25,7.028
"16348","S03",2016-11-09,2016,"2016","Nov",314,0,0,53.21523,1.394113,0,0,0,0,0,5.31812,0,0,0,2.639057,365.0272,0.3855,0.3260611,0.5,4.3,NA,1319.8,8.5805
